time,v_d_ideal,v_q_ideal,v_d_notch,v_q_notch,v_d_ddrrf,v_q_ddrrf,v_d_ama,v_q_ama
0.117250, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000187, 0.000065
0.117300, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000185, 0.000072
0.117350, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000182, 0.000079
0.117400, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000179, 0.000085
0.117450, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000175, 0.000092
0.117500, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000172, 0.000099
0.117550, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000168, 0.000105
0.117600, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000164, 0.000111
0.117650, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000160, 0.000117
0.117700, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000155, 0.000123
0.117750, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000150, 0.000129
0.117800, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000145, 0.000135
0.117850, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000140, 0.000140
0.117900, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000135, 0.000145
0.117950, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000129, 0.000150
0.118000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000123, 0.000155
0.118050, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000118, 0.000160
0.118100, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000111, 0.000164
0.118150, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000105, 0.000168
0.118200, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000099, 0.000172
0.118250, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000092, 0.000175
0.118300, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000086, 0.000179
0.118350, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000079, 0.000182
0.118400, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000072, 0.000185
0.118450, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000065, 0.000187
0.118500, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000058, 0.000190
0.118550, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000051, 0.000192
0.118600, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000043, 0.000193
0.118650, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000036, 0.000195
0.118700, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000029, 0.000196
0.118750, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000021, 0.000197
0.118800, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000014, 0.000198
0.118850, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000006, 0.000198
0.118900, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000001, 0.000198
0.118950, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000009, 0.000198
0.119000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000016, 0.000198
0.119050, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000024, 0.000197
0.119100, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000031, 0.000196
0.119150, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000038, 0.000194
0.119200, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000046, 0.000193
0.119250, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000053, 0.000191
0.119300, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000060, 0.000189
0.119350, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000067, 0.000186
0.119400, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000074, 0.000184
0.119450, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000081, 0.000181
0.119500, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000088, 0.000178
0.119550, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000094, 0.000174
0.119600, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000101, 0.000171
0.119650, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000107, 0.000167
0.119700, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000113, 0.000163
0.119750, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000119, 0.000158
0.119800, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000125, 0.000154
0.119850, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000131, 0.000149
0.119900, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000137, 0.000144
0.119950, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000142, 0.000138
0.120000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000147, 0.000133
0.120050, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000152, 0.000127
0.120100, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000157, 0.000121
0.120150, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000161, 0.000115
0.120200, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000165, 0.000109
0.120250, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000169, 0.000103
0.120300, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000173, 0.000097
0.120350, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000177, 0.000090
0.120400, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000180, 0.000083
0.120450, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000183, 0.000076
0.120500, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000186, 0.000069
0.120550, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000188, 0.000062
0.120600, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000190, 0.000055
0.120650, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000192, 0.000048
0.120700, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000194, 0.000041
0.120750, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000195, 0.000033
0.120800, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000196, 0.000026
0.120850, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000197, 0.000019
0.120900, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000198, 0.000011
0.120950, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000198, 0.000004
0.121000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000198, -0.000004
0.121050, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000198, -0.000011
0.121100, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000197, -0.000019
0.121150, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000196, -0.000026
0.121200, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000195, -0.000033
0.121250, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000194, -0.000041
0.121300, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000192, -0.000048
0.121350, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000190, -0.000055
0.121400, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000188, -0.000062
0.121450, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000186, -0.000069
0.121500, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000183, -0.000076
0.121550, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000180, -0.000083
0.121600, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000177, -0.000090
0.121650, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000173, -0.000097
0.121700, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000169, -0.000103
0.121750, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000165, -0.000109
0.121800, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000161, -0.000115
0.121850, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000157, -0.000121
0.121900, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000152, -0.000127
0.121950, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000147, -0.000133
0.122000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000142, -0.000138
0.122050, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000137, -0.000144
0.122100, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000131, -0.000149
0.122150, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000125, -0.000153
0.122200, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000120, -0.000158
0.122250, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000113, -0.000162
0.122300, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000107, -0.000167
0.122350, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000101, -0.000171
0.122400, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000094, -0.000174
0.122450, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000088, -0.000178
0.122500, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000081, -0.000181
0.122550, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000074, -0.000184
0.122600, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000067, -0.000186
0.122650, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000060, -0.000189
0.122700, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000053, -0.000191
0.122750, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000046, -0.000193
0.122800, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000038, -0.000194
0.122850, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000031, -0.000196
0.122900, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000024, -0.000197
0.122950, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000016, -0.000198
0.123000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000009, -0.000198
0.123050, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000001, -0.000198
0.123100, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000006, -0.000198
0.123150, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000014, -0.000198
0.123200, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000021, -0.000197
0.123250, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000029, -0.000196
0.123300, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000036, -0.000195
0.123350, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000043, -0.000193
0.123400, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000050, -0.000192
0.123450, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000058, -0.000190
0.123500, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000065, -0.000187
0.123550, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000072, -0.000185
0.123600, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000079, -0.000182
0.123650, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000085, -0.000179
0.123700, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000092, -0.000175
0.123750, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000099, -0.000172
0.123800, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000105, -0.000168
0.123850, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000111, -0.000164
0.123900, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000117, -0.000160
0.123950, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000123, -0.000155
0.124000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000129, -0.000150
0.124050, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000135, -0.000145
0.124100, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000140, -0.000140
0.124150, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000145, -0.000135
0.124200, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000150, -0.000129
0.124250, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000155, -0.000123
0.124300, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000160, -0.000118
0.124350, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000164, -0.000111
0.124400, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000168, -0.000105
0.124450, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000172, -0.000099
0.124500, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000175, -0.000092
0.124550, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000179, -0.000086
0.124600, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000182, -0.000079
0.124650, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000185, -0.000072
0.124700, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000187, -0.000065
0.124750, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000190, -0.000058
0.124800, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000192, -0.000051
0.124850, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000193, -0.000043
0.124900, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000195, -0.000036
0.124950, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000196, -0.000029
0.125000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000197, -0.000021
0.125050, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000198, -0.000014
0.125100, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000198, -0.000006
0.125150, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000198, 0.000001
0.125200, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000198, 0.000009
0.125250, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000198, 0.000016
0.125300, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000197, 0.000024
0.125350, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000196, 0.000031
0.125400, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000194, 0.000038
0.125450, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000193, 0.000046
0.125500, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000191, 0.000053
0.125550, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000189, 0.000060
0.125600, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000186, 0.000067
0.125650, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000184, 0.000074
0.125700, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000181, 0.000081
0.125750, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000178, 0.000088
0.125800, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000174, 0.000094
0.125850, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000171, 0.000101
0.125900, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000167, 0.000107
0.125950, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000163, 0.000113
0.126000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000158, 0.000119
0.126050, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000154, 0.000125
0.126100, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000149, 0.000131
0.126150, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000144, 0.000137
0.126200, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000138, 0.000142
0.126250, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000133, 0.000147
0.126300, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000127, 0.000152
0.126350, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000121, 0.000157
0.126400, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000115, 0.000161
0.126450, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000109, 0.000165
0.126500, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000103, 0.000169
0.126550, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000097, 0.000173
0.126600, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000090, 0.000177
0.126650, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000083, 0.000180
0.126700, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000076, 0.000183
0.126750, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000069, 0.000186
0.126800, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000062, 0.000188
0.126850, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000055, 0.000190
0.126900, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000048, 0.000192
0.126950, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000041, 0.000194
0.127000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000033, 0.000195
0.127050, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000026, 0.000196
0.127100, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000019, 0.000197
0.127150, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000011, 0.000198
0.127200, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000004, 0.000198
0.127250, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, -0.000004, 0.000198
0.127300, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000011, 0.000198
0.127350, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000019, 0.000197
0.127400, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000026, 0.000196
0.127450, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000033, 0.000195
0.127500, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000041, 0.000194
0.127550, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000048, 0.000192
0.127600, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000055, 0.000190
0.127650, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000062, 0.000188
0.127700, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000069, 0.000186
0.127750, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000076, 0.000183
0.127800, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000083, 0.000180
0.127850, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000090, 0.000177
0.127900, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000097, 0.000173
0.127950, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000103, 0.000169
0.128000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000109, 0.000165
0.128050, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000115, 0.000161
0.128100, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000121, 0.000157
0.128150, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000127, 0.000152
0.128200, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000133, 0.000147
0.128250, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000138, 0.000142
0.128300, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000144, 0.000137
0.128350, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000149, 0.000131
0.128400, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000153, 0.000125
0.128450, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000158, 0.000120
0.128500, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000162, 0.000113
0.128550, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000167, 0.000107
0.128600, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000171, 0.000101
0.128650, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000174, 0.000094
